name,lat,lon,bench-closest,bench-near,restaurant-closest,restaurant-near,bicycle_parking-closest,bicycle_parking-near,fast_food-closest,fast_food-near,waste_basket-closest,waste_basket-near,cafe-closest,cafe-near,post_box-closest,post_box-near,toilets-closest,toilets-near,bank-closest,bank-near,drinking_water-closest,drinking_water-near,pharmacy-closest,pharmacy-near,parking-closest,parking-near,parking_entrance-closest,parking_entrance-near,dentist-closest,dentist-near,fuel-closest,fuel-near,bicycle_rental-closest,bicycle_rental-near,pub-closest,pub-near,post_office-closest,post_office-near,bar-closest,bar-near,recycling-closest,recycling-near,vending_machine-closest,vending_machine-near,car_sharing-closest,car_sharing-near,clinic-closest,clinic-near,place_of_worship-closest,place_of_worship-near,atm-closest,atm-near,waste_disposal-closest,waste_disposal-near,ice_cream-closest,ice_cream-near,library-closest,library-near,charging_station-closest,charging_station-near,fountain-closest,fountain-near,theatre-closest,theatre-near,car_rental-closest,car_rental-near
Travelodge by Wyndham Vancouver Lions Gate,49.3255796,-123.1234498,1.043067195868212,0.0,0.07579153104668634,2.0,2.022474298160297,0.0,0.23943748975751258,1.0,0.11772551190755629,3.0,0.7483873596940075,0.0,0.23250428139448304,1.0,1.069168642841159,0.0,0.7415231661152475,0.0,1.5222201240478395,0.0,0.9660108252518137,0.0,1.1074976597802675,0.0,0.08075378061011068,1.0,0.7673083518122628,0.0,1.118374466160918,0.0,2.9693653518796834,0.0,1.389197810696615,0.0,0.9681208892142767,0.0,2.425712789827981,0.0,3.4874116976478353,0.0,1.3944238088940473,0.0,3.8195384815050066,0.0,2.08420197923766,0.0,1.1838726980249992,0.0,3.5627011618408777,0.0,5.194147273450747,0.0,1.9930285814471813,0.0,1.981554930030851,0.0,3.7228602472750665,0.0,3.247050410745185,0.0,2.9853314015374517,0.0,4.198728331298635,0.0
Times Square Suites Hotel,49.2917745,-123.135653,0.06351021189592274,61.0,0.03386915524437586,44.0,0.15907151467307895,10.0,0.05239702630752225,10.0,0.4215173976017169,5.0,0.01980927293564483,14.0,0.16909821064542294,14.0,0.6534429489930886,0.0,0.05838683421496676,6.0,0.18968368301815564,7.0,0.3631560200053279,1.0,1.1339667016992878,0.0,0.7135512279188917,0.0,1.073717747727081,0.0,1.299866755173144,0.0,0.07173674667118997,6.0,0.3285777953856333,1.0,0.3228865769681781,2.0,0.6191875647474433,0.0,1.8136738091128064,0.0,1.7528942754869539,0.0,0.44506600715340383,1.0,0.797007338927332,0.0,0.4198309290736368,1.0,0.32940208683957484,1.0,2.4537784665624405,0.0,0.49807843010188246,1.0,0.155705114387609,1.0,0.7302659193963472,0.0,0.4721530985726454,1.0,0.40343483947343745,1.0,1.4120914302693834,0.0
The Listel Hotel,49.2872256,-123.1291922,0.21034024434862542,27.0,0.011341752682745848,56.0,0.014079222518054296,14.0,0.07765971598226691,9.0,0.04280352105530389,15.0,0.0331069124717682,21.0,0.041994506085103564,30.0,0.4398334009250219,1.0,0.18521852510995374,2.0,0.240129302991196,4.0,0.25530100968221137,2.0,0.6007952832704936,0.0,0.09190369902182313,1.0,0.6702247760673132,0.0,1.139336383453402,0.0,0.15004692656991647,10.0,0.13821463400793949,2.0,0.19063685954058757,3.0,0.03878316724356844,1.0,1.1247061167299968,0.0,1.0674718610388965,0.0,0.09349194969223806,12.0,0.22791941908989707,1.0,0.2701419445494892,1.0,0.3603674401523073,1.0,1.7981368158882034,0.0,0.08871818829568184,3.0,0.6469440609276694,0.0,0.41230177696239945,1.0,0.23991956372072104,1.0,0.44652363938170153,1.0,0.7268977143878473,0.0
The Hotel at River Rock,49.1960166,-123.1262974,0.10410117387096753,1.0,0.019829026425367945,3.0,1.213958338600055,0.0,0.5571606674176995,0.0,0.8550394180702875,0.0,0.35545321382472295,2.0,0.06332965174484377,1.0,0.9502405937651864,0.0,1.2405620587765218,0.0,0.1981210286663833,1.0,1.745069638060757,0.0,0.03316467740890598,1.0,0.5356964983219853,0.0,1.6510334764714187,0.0,0.7830702111049196,0.0,0.3731825974323703,1.0,0.9991615401811612,0.0,1.3721590460839093,0.0,1.482024772429098,0.0,1.6226374858188988,0.0,1.4496168825091849,0.0,3.341045371261654,0.0,2.7627074556880618,0.0,2.285014548031813,0.0,1.000663253192561,0.0,8.032277101046098,0.0,1.0213351277358313,0.0,1.8849544233970161,0.0,3.0293996570146704,0.0,0.9967194552974491,0.0,1.1820200694787204,0.0,0.2991800395385352,1.0
The Queens Hotel,49.1844544,-122.949835,0.45564912590930423,4.0,0.06049575115219289,5.0,0.8573805591487436,0.0,0.06807620082269057,2.0,0.4406389595300042,1.0,0.7631564625401195,0.0,0.13401917695990564,1.0,0.47014430786422995,1.0,2.621207956528008,0.0,0.5822218161305215,0.0,0.14487345103651597,1.0,2.1615207302936064,0.0,0.4668496636531334,1.0,0.17528334934721856,1.0,3.0393189543532846,0.0,11.640626866088562,0.0,2.92928180030835,0.0,0.7144814758677649,0.0,0.5275909951986087,0.0,1.1991055565886628,0.0,3.4250633833956874,0.0,3.3075289846673126,0.0,0.15845422851984511,1.0,2.9979491509555705,0.0,0.4735361853113267,1.0,0.8618333272483316,0.0,2.5759177674744818,0.0,0.49216007018676383,1.0,3.7644796333812445,0.0,0.909639439469549,0.0,4.354983000289654,0.0,4.216013406763854,0.0
The Met Hotel,49.2045375,-122.90594,0.21926331886428616,5.0,0.027362808435117764,8.0,0.5778237627778547,0.0,0.01583463824009156,4.0,0.41148474137338653,1.0,0.21518721422334774,4.0,0.15398630894752746,6.0,0.12849651444384141,1.0,0.42754335769699403,1.0,0.12287612387692887,4.0,0.6343469346079917,0.0,0.07786193858202715,2.0,0.0755148462687047,8.0,1.0139933709738123,0.0,1.4560482542609612,0.0,12.974102694548321,0.0,0.6646366194931747,0.0,0.6344675687177196,0.0,0.012758371712050272,3.0,2.1940007559936094,0.0,0.49775473181100177,1.0,0.601623690825549,0.0,0.4605824780803225,1.0,0.6534869821594896,0.0,1.2616687071209385,0.0,3.5268577043023246,0.0,0.9093523045402101,0.0,3.4173486302809604,0.0,0.4579529389300108,1.0,1.7470706435179428,0.0,5.866935297793009,0.0,4.675244285136915,0.0
The Lodge at Fortius Sport & Health,49.2513009,-122.9674826,1.7842618436900008,0.0,0.8499614630448187,0.0,1.78281507634825,0.0,1.1739873719588294,0.0,0.3474063139698818,1.0,0.03162846818392366,1.0,0.8390083688897797,0.0,0.2719967956678877,2.0,3.10898211404791,0.0,0.25621936252237887,4.0,2.544799791079799,0.0,1.084355909839618,0.0,2.0701734992127068,0.0,3.3350655262082,0.0,0.9777236377884095,0.0,7.1543533258619725,0.0,2.486254165090356,0.0,1.2374660707435399,0.0,3.3348222509150376,0.0,0.9772424674515366,0.0,1.8089657905269367,0.0,5.135415683654745,0.0,2.368705629344635,0.0,0.38562519192207084,1.0,3.53674514778635,0.0,2.0991115785482726,0.0,3.4917848758887122,0.0,2.4225925615678765,0.0,2.3250955675188187,0.0,3.527867790477103,0.0,4.0837537548141,0.0,3.4950314889695155,0.0
Sandman Suites Surrey-Guildford,49.1950162,-122.8015925,0.27555463963991433,2.0,0.01524619917988635,2.0,0.5852727731980737,0.0,0.5571837182435575,0.0,0.8654083202902612,0.0,0.5432568676259583,0.0,0.37938816473108206,2.0,0.3837857528378606,1.0,0.24047223355940947,1.0,0.6225071229099103,0.0,0.6095913949101955,0.0,0.065475179995445,4.0,0.3472502285150273,2.0,0.5718729165688333,0.0,0.6545003125381745,0.0,20.372037273093497,0.0,0.8474998078454431,0.0,0.7641573530617493,0.0,0.5877841301254769,0.0,1.063811758191636,0.0,1.944807040970461,0.0,7.2174225988324245,0.0,0.4884167830785288,1.0,1.0568746179852373,0.0,0.5835296179716705,0.0,0.577454938149435,0.0,1.0388403350405322,0.0,3.594122271693951,0.0,3.4524985605351772,0.0,0.6980124215976712,0.0,4.639733576815346,0.0,3.1790716274191135,0.0
Embarc Vancouver,49.2805081,-123.1254041,0.12982242085610124,84.0,0.04909992855042566,79.0,0.014201231732677136,128.0,0.03740065074890158,52.0,0.07621161630930426,57.0,0.01316678458319798,39.0,0.08913128816393551,25.0,0.16734880544097486,4.0,0.04256349084020708,2.0,0.1651667753075984,5.0,0.17295453872654232,6.0,0.4394284248582512,1.0,0.07419448595309644,11.0,0.06127817709352825,4.0,1.069408546147279,0.0,0.0467049248883627,12.0,0.03872233241223918,11.0,0.360379708855924,2.0,0.20990943525943484,10.0,0.5311212574628985,0.0,0.3012999434710764,5.0,0.09433320265438426,15.0,0.3391420873018424,4.0,0.37361600336551654,2.0,0.21754765938693765,3.0,1.3416996398790602,0.0,0.48135988398154134,1.0,1.374942440833076,0.0,0.25282241449738807,1.0,0.057312626641331375,4.0,0.317941175319896,2.0,0.3245668272458572,4.0
Riviera Hotel on Robson,49.2884503,-123.1302911,0.18149591858833125,22.0,0.03375994274857314,55.0,0.09737583547876674,9.0,0.15963905998362327,11.0,0.059539942201393664,14.0,0.07480758955415442,19.0,0.03830523052420944,27.0,0.5633915377492796,0.0,0.3350620871984412,4.0,0.37544286502430885,5.0,0.4058968636760553,2.0,0.6722385434124961,0.0,0.1812739883577298,1.0,0.754559358579917,0.0,1.1075746445353079,0.0,0.12990995419308865,9.0,0.22878226806496166,2.0,0.21821399615431017,3.0,0.12108729749122947,1.0,1.2775640054975008,0.0,1.2223981270772395,0.0,0.11281456195909778,12.0,0.29386814425937574,1.0,0.12479505679152965,1.0,0.2107570058021567,1.0,1.9314835600495792,0.0,0.24432338898274797,2.0,0.508847863060862,0.0,0.37721923111456573,1.0,0.3941084478223129,1.0,0.30490573263586646,1.0,0.8756940699211805,0.0
GEC Granville Suites,49.2761106,-123.1283679,0.17932326087596343,52.0,0.015584515975101604,61.0,0.058280527495968446,76.0,0.10474300495647396,31.0,0.12902113094838583,24.0,0.05635942323860276,29.0,0.03639350221990692,21.0,0.3079223452845535,3.0,0.29662213630492884,2.0,0.2687447663310152,4.0,0.08000857887609047,4.0,0.49169235404269623,1.0,0.08722237784940212,6.0,0.17646541120642845,4.0,0.7164515436153307,0.0,0.15517781879538248,8.0,0.046939608327258034,6.0,0.11200124058982797,2.0,0.05069997405978918,10.0,0.31102400557943227,1.0,0.4561192102000547,2.0,0.20753874365919364,17.0,0.08752977483997443,3.0,0.278945365310508,1.0,0.6728430302544635,0.0,1.6189620462300331,0.0,0.3814901613514543,1.0,1.6205186808196006,0.0,0.6967200869082923,0.0,0.2987711946627598,2.0,0.7077365343717604,0.0,0.09482538112229473,3.0
Skwachàys Lodge,49.2809751,-123.1061432,0.040778647101221636,43.0,0.0953902255931047,57.0,0.10597654486932623,53.0,0.04603326952262944,32.0,0.11189006643168581,19.0,0.06589755777743916,35.0,0.12396230269590214,10.0,0.1316449023947834,3.0,0.1599159544082253,5.0,0.3008460282179919,1.0,0.14727297164497166,6.0,0.08666144337353004,5.0,0.08327347286428485,3.0,0.18065121792740604,3.0,1.7491722225962594,0.0,0.12585201623874298,8.0,0.08887014199673626,14.0,0.19679922958681556,2.0,0.09957147735568572,11.0,0.8722457826201412,0.0,0.9093259351385139,0.0,0.26753575885019887,5.0,0.1068910644404144,2.0,0.19162684710002864,1.0,0.17447847779718947,2.0,0.10960162228567907,1.0,0.2828515522136832,2.0,0.4452418562874709,1.0,0.5078707669443294,0.0,0.5339407009342715,0.0,0.0744626275072964,2.0,0.7250328753259346,0.0
Holiday Inn Vancouver-Centre (Broadway),49.2635214,-123.1204398,0.021010400496354373,54.0,0.027881632590115366,30.0,0.13792825924037866,15.0,0.07838840125680872,11.0,0.14096100930298547,2.0,0.05008387199147631,17.0,0.04063105027576229,11.0,0.9325737298710766,0.0,0.14873385722930305,6.0,0.44340490360407736,1.0,0.13876161941697535,3.0,1.0825486742785784,0.0,0.5268603748111914,0.0,0.5742095452212044,0.0,1.1090582944307188,0.0,0.18806929618924173,8.0,0.38307316326405844,1.0,0.32441354387950055,2.0,1.0834734354756987,0.0,1.0667643710573886,0.0,1.1264360819208232,0.0,0.46515914518053375,9.0,0.0382257538643842,3.0,1.512835267959767,0.0,0.5898501415146167,0.0,2.0910715885887488,0.0,0.3060405310219246,1.0,1.2408732758018655,0.0,0.5009595739254632,0.0,0.4320207563549532,2.0,0.5383843235482529,0.0,1.505429150921545,0.0
Patricia Hotel,49.2814701,-123.0951511,0.29560660430561325,2.0,0.19259383988190185,33.0,0.4746821887727202,1.0,0.3548477767543865,1.0,0.29090780597853544,1.0,0.1777210027117168,13.0,0.1867468128883769,4.0,0.1594961161415729,4.0,0.3276924421100222,5.0,0.7374839865701348,0.0,0.26866220947029446,4.0,0.5013980165266217,0.0,0.841252568471193,0.0,0.8664474004561215,0.0,1.880125843134778,0.0,0.1937696405453071,8.0,0.012879505398377846,4.0,0.31865904581821136,1.0,0.21577938350042533,4.0,1.671221917795778,0.0,0.9868073767870924,0.0,0.3573961421198891,1.0,0.8613762795281777,0.0,0.1826610186463774,3.0,0.9000813180621411,0.0,0.04156123834934533,1.0,0.2751235145551232,1.0,0.35518907457744403,2.0,1.2894807173794316,0.0,1.3308383588677923,0.0,0.2109839114366396,2.0,0.9206543774647392,0.0
Rosellen Suites at Stanley Park,49.2921694,-123.1413713,0.08028549605056508,149.0,0.22220020184424547,31.0,0.19631778405900815,8.0,0.3475534966543488,7.0,0.1834066591564892,3.0,0.3493497111543812,13.0,0.06714064389984417,7.0,0.35932593452559725,2.0,0.34577125764208333,6.0,0.2549820368262299,9.0,0.3891750663756279,1.0,1.527862957123061,0.0,1.0849362372246607,0.0,1.2277877807473108,0.0,1.697862762925385,0.0,0.055618693788948084,6.0,0.5675369854736817,0.0,0.39014156020090496,1.0,0.4098535725670589,1.0,2.152378555140327,0.0,1.90402639137861,0.0,0.06629574401302211,5.0,1.186934129801873,0.0,0.7790397741542971,0.0,0.6956515528607805,0.0,2.835055901328522,0.0,0.43987619294946195,1.0,0.3949568890159526,1.0,1.144993271463624,0.0,0.4399241714032966,1.0,0.8201340684621092,0.0,1.7646557112704393,0.0
Ponderosa Studios,49.2639841,-123.2557215,0.01960107744737906,57.0,0.06096453781987155,3.0,0.09129294466568126,29.0,0.20250843432714366,2.0,0.07857439633625689,6.0,0.20787654414941745,8.0,0.1764096193129044,4.0,0.28710980524564855,2.0,0.7324385597060623,0.0,1.830525865422153,0.0,0.9485524804289301,0.0,0.14383052968422927,1.0,0.9299694811589226,0.0,1.802492394464659,0.0,3.7938028474157885,0.0,0.6225816125289123,0.0,0.495359429500099,1.0,0.40628164599581423,1.0,8.493605348537772,0.0,0.09836212756507469,2.0,0.49085910658693027,1.0,0.7958157419551063,0.0,1.8669751010820272,0.0,3.218642015095633,0.0,0.2512131847171624,1.0,0.19656957543276202,2.0,0.699068984312027,0.0,0.5630853589474565,0.0,2.4828350050631514,0.0,0.5795106904126555,0.0,0.535526312196951,0.0,8.208815825574927,0.0
Gage Apartments at UBC,49.269597,-123.2496812,0.12803194452866468,24.0,0.4025105133341762,4.0,0.02144250221116059,13.0,0.24415041029344262,5.0,0.1522625041546876,5.0,0.2592968623188384,6.0,0.1774121835383812,3.0,0.7115697913025876,0.0,0.47647342493161243,1.0,1.9313410610880715,0.0,0.5818569766467171,0.0,0.5982406280835169,0.0,1.2698788840854023,0.0,1.9508628485099206,0.0,3.4214201174587284,0.0,0.972913051012069,0.0,0.337688131531348,2.0,1.030214726363151,0.0,8.046304456355609,0.0,0.3747579033607029,1.0,1.198210858384996,0.0,0.5682567529173664,0.0,2.0561120047762413,0.0,2.8045459470922878,0.0,0.5124383859908518,0.0,0.75586992304317,0.0,0.400082253813283,1.0,0.9286873241808421,0.0,2.3098787009305486,0.0,0.5589623404745762,0.0,0.2644799760915577,1.0,7.739019046383547,0.0
Lonsdale Quay Hotel,49.3102749,-123.0819212,0.05919623644948437,60.0,0.031792880131469546,26.0,0.023611771910310227,2.0,0.04252088990578959,4.0,1.7956834327408957,0.0,0.06899210714671873,13.0,0.07301902504421903,5.0,1.5707102592702171,0.0,0.24517358407437476,1.0,0.33749624153418173,1.0,0.2020582406638323,1.0,1.1251631236629622,0.0,3.365154713726749,0.0,0.4266831174321855,2.0,1.229206365035258,0.0,2.997427557944743,0.0,0.3748681970209659,1.0,0.2076739916072226,1.0,0.04872251750670073,2.0,0.5190341848309936,0.0,4.293150988335846,0.0,0.41165808000431836,3.0,3.344088600165906,0.0,3.0337255382073245,0.0,0.2734838525300906,1.0,3.3106423751781753,0.0,0.23613786462444192,2.0,3.295960314810981,0.0,0.3727701440264928,1.0,1.353834637549377,0.0,3.2411904094549646,0.0,3.3892766898117377,0.0
Brookside Inn Boutique Hotel,49.0457836,-122.40809899999999,3.1269632177274462,0.0,2.308480447552054,0.0,2.4577011961188115,0.0,2.0248630484187213,0.0,2.5607461916067233,0.0,2.5040007997898823,0.0,0.3058437026550705,1.0,2.5550819162703653,0.0,2.450588925154301,0.0,3.2884488749869947,0.0,2.621766982687028,0.0,2.484009617475357,0.0,2.674150512931622,0.0,2.580992232826091,0.0,2.5305860728869294,0.0,53.27129820398554,0.0,2.8689428974776447,0.0,2.6080769758418163,0.0,2.0276612649683865,0.0,2.80314478088304,0.0,2.7072193160833953,0.0,38.25306703528536,0.0,6.397032487508586,0.0,3.3094404950564944,0.0,2.6632674003209793,0.0,2.8001252766999647,0.0,2.4626692060426314,0.0,5.842029336031714,0.0,6.824241809775809,0.0,2.5034872593088133,0.0,7.926383270993523,0.0,2.2665510996363993,0.0
Fairmont Pacific Rim,49.2880994,-123.1168836,0.05817451043823823,34.0,0.01963414823116301,35.0,0.11835100918079428,48.0,0.1730197162464865,21.0,0.24489595342426607,15.0,0.07754786825902917,41.0,0.07477818799107148,23.0,0.39729374208631196,1.0,0.12292895414332512,14.0,0.37986439060611416,1.0,0.3223474913119569,2.0,0.3010255699881901,2.0,0.291072718132446,2.0,0.5545504947825377,0.0,0.7273261159112991,0.0,0.11534148201208656,7.0,0.18913253699953134,5.0,0.2592698800837257,2.0,0.36916951604715426,4.0,0.8876323781144092,0.0,0.9075536236902602,0.0,0.20441064726863917,2.0,0.6825668075155575,0.0,0.9080242423317861,0.0,0.38890904436125306,1.0,1.1437528269779464,0.0,0.05740794337406628,1.0,1.4519055137288064,0.0,0.6932274178191021,0.0,0.3640519909354277,2.0,0.8815072050792013,0.0,0.060606986796787325,2.0
Fairmont Waterfront,49.2872705,-123.1136348,0.06393580078775427,36.0,0.06278450469398728,32.0,0.047304210469558204,52.0,0.05488751544348621,30.0,0.05770812091207096,25.0,0.05309387184005724,49.0,0.053223859557257044,22.0,0.5097568402438328,0.0,0.19625923694724343,11.0,0.5471374657482054,0.0,0.28154647876310857,2.0,0.355893302607473,2.0,0.06528957846540807,2.0,0.5074509642674143,0.0,0.8789812580351911,0.0,0.05216973704098286,6.0,0.09452393764294666,8.0,0.2803140869980223,2.0,0.2878983766567687,4.0,0.8548445207661126,0.0,0.8886563250329296,0.0,0.28487775624359685,3.0,0.772348621288828,0.0,0.8420975900016697,0.0,0.5214803870304159,0.0,0.9317252386779116,0.0,0.1968482394533067,1.0,1.2060963144142445,0.0,0.5678953519930036,0.0,0.5151363789864881,0.0,0.7357578553642186,0.0,0.056873104494619,2.0
Pan Pacific Vancouver,49.2878972,-123.1130483,0.057175254769524855,34.0,0.09392996509614983,25.0,0.10548398337271213,42.0,0.11063624701671508,23.0,0.1391784181823287,21.0,0.029711205924859256,40.0,0.030587611937200207,16.0,0.5913650264895627,0.0,0.2550910657731572,8.0,0.6122094474677882,0.0,0.36153419241444107,1.0,0.43357652116056733,1.0,0.02936229273410582,2.0,0.588582769913032,0.0,0.8333627433739721,0.0,0.07898266955833058,6.0,0.1676823209632608,8.0,0.36040422634972175,2.0,0.3661605248196213,2.0,0.9355441797853173,0.0,0.9696451203696296,0.0,0.3244024601337297,2.0,0.8041285048298694,0.0,0.9204984618427283,0.0,0.6027342822444911,0.0,0.971596571976416,0.0,0.22954648787872844,1.0,1.2138893128854287,0.0,0.63513271412507,0.0,0.5808596595324247,0.0,0.8020724916903111,0.0,0.03179402432745789,2.0
Four Seasons,49.2836261,-123.1180177,0.05728557906486339,32.0,0.09946547498553768,67.0,0.029605088904849985,108.0,0.05329699453958161,59.0,0.05407373967960673,62.0,0.08567589143310808,71.0,0.06257696551150639,37.0,0.044219721845533876,4.0,0.10665726581669234,18.0,0.15297420170407225,4.0,0.13757553711470694,6.0,0.18684179791897743,4.0,0.46485997348500513,2.0,0.1215279327307984,2.0,1.2180479922289555,0.0,0.14308974440484853,11.0,0.17249220008300242,11.0,0.17149810099032872,4.0,0.03695821799967282,9.0,0.38586160101685657,1.0,0.40402454866395254,3.0,0.2457223882569645,9.0,0.670897292829481,0.0,0.42420904184417085,1.0,0.11510900541003524,7.0,0.8942120744066623,0.0,0.19868108646638555,2.0,1.3373592375067835,0.0,0.4006048534119076,3.0,0.19801849858747936,2.0,0.419502234660858,3.0,0.24482619898862296,2.0
Holiday Inn & Suites North Vancouver,49.3128618,-123.0266366,1.7057634836337319,0.0,0.7306913347288504,0.0,0.5697652981672299,0.0,0.9165586591441708,0.0,0.36684717725397303,4.0,0.907929706848679,0.0,0.613875681609858,0.0,1.6828638952566022,0.0,0.9290394020278587,0.0,0.6826005098431197,0.0,1.1764985709224292,0.0,0.5703950106285963,0.0,3.6768460632596804,0.0,3.6487785812120657,0.0,0.9602519395168991,0.0,4.25914644288326,0.0,0.04594750474888413,1.0,0.8681138779336567,0.0,0.6186285526806989,0.0,0.5150178621065243,0.0,5.346014650988297,0.0,3.589258842412737,0.0,5.372301560632107,0.0,5.241157777214371,0.0,3.7999751066367633,0.0,5.237495610300739,0.0,2.9305119001048774,0.0,2.757094001210491,0.0,3.1880746519182965,0.0,3.4792486775611335,0.0,0.5863494619257897,0.0,6.789704348427923,0.0
Steveston Hotel,49.1253366,-123.1859397,0.461382917715467,7.0,0.04326105761985188,19.0,0.4654902794326608,1.0,0.1485146429923765,5.0,0.14454384533767162,2.0,0.08698645385822909,7.0,0.22095073406338242,2.0,0.464301983577697,1.0,0.21937959550219052,2.0,0.03105202752738402,3.0,0.251523487740981,3.0,0.43745809598673047,1.0,5.6169829569480125,0.0,2.156815665856393,0.0,3.9350409201149077,0.0,8.68108550653443,0.0,0.034349790174900655,3.0,0.2235740579400102,2.0,0.2633560701102921,1.0,7.633134923140076,0.0,0.28160195735426347,1.0,5.636288517822379,0.0,0.20917878382822833,1.0,0.24582462634061894,1.0,6.208792741560121,0.0,15.765333884092298,0.0,5.008046328320295,0.0,0.5500319342565797,0.0,5.4949883120414,0.0,6.413892581227233,0.0,8.590380099162013,0.0,7.569237844979937,0.0
Le Soleil Hotel and Suites,49.2852213,-123.1181515,0.11494642516884919,43.0,0.008804744673477366,65.0,0.04565227397910446,79.0,0.06923735953315636,50.0,0.11142778060628417,47.0,0.037601945191338026,68.0,0.08220074823239269,36.0,0.20449661166247243,3.0,0.08974033767319359,19.0,0.21682543174836913,4.0,0.20150828466201523,5.0,0.05033699752200891,5.0,0.4642047286605975,2.0,0.2616874406135639,2.0,1.0405766851065141,0.0,0.14205069326099873,11.0,0.0260121994557243,6.0,0.12934088112748532,4.0,0.15901793185538168,5.0,0.5632025866178998,0.0,0.5763571639459982,0.0,0.3734068966268213,8.0,0.6674295440997366,0.0,0.599286928691791,0.0,0.26461116018992276,4.0,0.9923461494196677,0.0,0.322083063760915,3.0,1.3952681651174113,0.0,0.508357602218979,0.0,0.1670347392829542,2.0,0.5748383659300714,0.0,0.3232876944170107,4.0
YWCA,49.2854471,-123.1177504,0.07964292651966912,42.0,0.040581198849566714,59.0,0.06499747690151239,77.0,0.03562362524113261,46.0,0.09425919795757204,46.0,0.06609344031273098,68.0,0.09178508038052159,35.0,0.2246162325263419,3.0,0.07611154653811736,18.0,0.23718121133849143,4.0,0.21309772775922123,5.0,0.029034433222353957,5.0,0.4259629284439628,2.0,0.27364485943895,1.0,1.0160953883474162,0.0,0.10369848975989152,11.0,0.06329138791037124,7.0,0.12748207052479738,4.0,0.19005249052743087,6.0,0.5888518529343729,0.0,0.6060411373459078,0.0,0.35961324893972624,8.0,0.6824099839940786,0.0,0.6191010164126222,0.0,0.278669260076922,4.0,0.9834857800431656,0.0,0.287190685989204,2.0,1.3765597966875265,0.0,0.5054324796407252,0.0,0.1891765293892998,2.0,0.609050543153743,0.0,0.3227420203310364,4.0
Rosedale on Robson,49.2783489,-123.1162229,0.15351770280447832,44.0,0.03432066505924695,57.0,0.0812405672274403,78.0,0.04114736092490448,34.0,0.06142511448839669,26.0,0.03964482937790757,31.0,0.0839371931307445,20.0,0.24956044156203405,2.0,0.28062651683635476,7.0,0.44286677399717034,2.0,0.06006084286675582,4.0,0.09066199018571244,4.0,0.1925396978666784,5.0,0.28747835725871584,5.0,1.6220773304220297,0.0,0.14577680648968022,13.0,0.17100248421899555,8.0,0.05761376616819741,3.0,0.27302873209613365,6.0,0.24285294503482927,1.0,0.2476656295344381,5.0,0.13042704211538264,20.0,0.3800699972673423,3.0,0.1779441551468529,1.0,0.19045240508940126,4.0,0.703460872845273,0.0,0.4364619454949726,1.0,1.2142461855588647,0.0,0.2537127941020222,3.0,0.2816603636415816,1.0,0.18340733293102407,6.0,0.34078965552224355,1.0
Century Plaza Hotel and Spa,49.280788,-123.1270458,0.0472189157573894,63.0,0.1027467487887702,82.0,0.0379746247575359,121.0,0.11087685555455055,58.0,0.020917800200685573,50.0,0.019624179869503107,41.0,0.06611036267286971,24.0,0.2869590068858261,4.0,0.15034304286035075,2.0,0.22583829123131824,5.0,0.1967922626655662,4.0,0.32769337280653626,1.0,0.05413971552931842,11.0,0.11487831394490465,4.0,0.9848836332986675,0.0,0.10096700051317654,10.0,0.15626435535071778,10.0,0.3119321155326002,2.0,0.2717307891363402,12.0,0.6017873808509053,0.0,0.4099919359272121,2.0,0.11786618455483722,15.0,0.27572188703112543,4.0,0.2513327706958951,2.0,0.33485240872815086,3.0,1.4619590179990058,0.0,0.47778872986116105,1.0,1.2820749589950189,0.0,0.29038482695443185,1.0,0.07183920979089245,3.0,0.43890345129765057,2.0,0.3779048748929307,4.0
YMCA,49.2818468,-123.1254642,0.1258602248913971,58.0,0.08868618362496812,83.0,0.014112802590688226,105.0,0.10007758720092054,51.0,0.056855332148251586,62.0,0.05887370176564352,44.0,0.1248497884749065,27.0,0.2797481796061773,4.0,0.19015711721224166,6.0,0.2808850726179473,6.0,0.2981878725957394,5.0,0.4757764776000841,1.0,0.10077123458007532,10.0,0.20050924784756868,3.0,1.1465802296118308,0.0,0.14588906622671205,11.0,0.1061362348435026,11.0,0.4376202825107177,2.0,0.34081128868404903,7.0,0.566145285566014,0.0,0.42553836956359864,4.0,0.16782815925898362,16.0,0.417149048405373,2.0,0.3749823988171175,1.0,0.22690526389069557,3.0,1.3588764442680692,0.0,0.3341855344174627,2.0,1.2548396870653054,0.0,0.12600072078929286,1.0,0.12408367420406052,4.0,0.3598666760075107,2.0,0.33491993379203766,2.0
